id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,relatedEventId,relatedPlayerId,card_type,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,is_goal,period_display_name,type_display_name,outcome_type_display_name,Angle,PassEndX,Length,PassEndY,Zone,Chipped,Longball,Offensive,OppositeRelatedEvent,Defensive,HeadPass,ThrowIn,Foul,FreekickTaken,GoalKick,Head,LayOff,KeeperThrow,Cross,RightFoot,MissLeft,MissRight,CornerTaken,StandingSave,LeftFoot,RelatedEventId,Yellow,MissHigh,IntentionalAssist,ShotAssist,KeyPass,BlockedX,SixYardBlock,Blocked,GoalMouthY,LowRight,BlockedY,FirstTouch,Assisted,SmallBoxRight,FromCorner,GoalMouthZ,OutfielderBlock,JerseyNumber,PlayerPosition,FormationSlot,BoxCentre,LowLeft,BigChanceCreated,SmallBoxCentre,BigChance,SetPiece,BlockedCross,BoxLeft,IndividualPlay,RegularPlay,LowCentre,ParriedDanger,DivingSave,Hands,KeeperSaveInSixYard,KeeperSaveInTheBox,PlayerCaughtOffside,IndirectFreekickTaken,OverRun,HighClaim,SmallBoxLeft,AerialFoul,OutOfBoxCentre,DirectFreekick,BoxRight
2888296119.0,610,81,2.0,863,35.6,86.2,87,"[91, 117, 30, 132, 35, 38, 215, 218]",True,502951.0,29.7,80.1,,,,,,,,,,SecondHalf,Pass,Successful,3.73,29.7,7.5,80.1,Back,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296125.0,611,81,5.0,863,37.6,78.0,87,"[91, 117, 30, 35, 38, 215, 218]",True,335583.0,31.4,49.8,,,,,,,,,,SecondHalf,Pass,Successful,4.39,31.4,20.3,49.8,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296145.0,612,81,7.0,863,32.8,46.5,87,"[91, 117, 30, 36, 38, 216, 218]",True,468190.0,40.1,22.6,,,,,,,,,,SecondHalf,Pass,Successful,5.15,40.1,18.0,22.6,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296161.0,613,81,10.0,863,41.2,21.3,87,"[91, 119, 117, 30, 36, 38, 216, 218]",True,443793.0,53.5,3.6,,,,,,,,,,SecondHalf,Pass,Successful,5.53,53.5,17.7,3.6,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296191.0,614,81,14.0,863,55.1,16.8,87,"[91, 119, 117, 30, 36, 37, 216, 218]",True,353377.0,57.9,49.5,,,,,,,,,,SecondHalf,Pass,Successful,1.44,57.9,22.4,49.5,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296203.0,615,81,17.0,863,63.2,27.7,87,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,468190.0,75.8,4.2,,,,,,,,,,SecondHalf,Pass,Successful,5.4,75.8,20.7,4.2,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296219.0,616,81,20.0,863,71.2,14.5,87,"[91, 119, 117, 30, 35, 37, 216, 218]",True,463416.0,58.8,22.0,,,,,,,,,,SecondHalf,Pass,Successful,2.77,58.8,14.0,22.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296247.0,617,81,23.0,863,58.8,22.0,87,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,353377.0,76.9,83.1,,,,,,,,,,SecondHalf,Pass,Successful,1.14,76.9,45.7,83.1,Left,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296259.0,618,81,27.0,863,77.0,82.5,87,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,134887.0,91.1,92.2,,,,,,,,,,SecondHalf,Pass,Successful,0.42,91.1,16.2,92.2,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296265.0,619,81,31.0,863,96.9,89.2,87,"[91, 138, 124, 126, 36, 38, 217, 218]",True,502951.0,97.5,85.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,4.96,97.5,2.5,85.6,Left,1.0,,1.0,575.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296263.0,575,81,31.0,495,2.5,14.4,87,"[91, 59]",True,320834.0,,,,,,,,,,,,SecondHalf,Clearance,Successful,,,,,Back,,,,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
2888296297.0,621,81,36.0,863,93.8,100.0,87,"[91, 212, 35, 38, 217]",True,502951.0,77.2,92.7,,,,,,,,,,SecondHalf,Pass,Successful,3.45,77.2,18.3,92.7,Left,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296325.0,622,81,37.0,863,77.2,92.7,87,"[91, 119, 117, 127, 205, 35, 38, 217, 218]",True,134887.0,68.4,47.4,,,,,,,,,,SecondHalf,Pass,Successful,4.42,68.4,32.2,47.4,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296329.0,623,81,41.0,863,68.2,45.7,87,"[91, 119, 117, 30, 35, 37, 216, 218]",True,443793.0,64.7,70.0,,,,,,,,,,SecondHalf,Pass,Successful,1.79,64.7,16.9,70.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296351.0,624,81,42.0,863,66.4,69.1,87,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,335583.0,67.9,94.3,,,,,,,,,,SecondHalf,Pass,Successful,1.48,67.9,17.2,94.3,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296419.0,625,81,46.0,863,65.6,93.9,87,"[91, 119, 117, 127, 35, 38, 216, 218]",True,134887.0,53.1,40.8,,,,,,,,,,SecondHalf,Pass,Successful,4.36,53.1,38.4,40.8,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296439.0,626,81,53.0,863,58.8,39.4,87,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,443793.0,86.7,60.0,,,,,,,,,,SecondHalf,Pass,Successful,0.45,86.7,32.5,60.0,Center,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296443.0,627,81,55.0,863,86.7,60.0,87,"[197, 199]",False,392388.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Center,,,1.0,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296441.0,577,81,55.0,495,13.3,40.0,87,"[198, 200]",False,320834.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,,Back,,,,627.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296463.0,628,81,55.0,863,86.7,60.0,87,"[91, 120, 29, 139, 36, 38, 217, 218]",True,392388.0,100.0,37.2,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.51,100.0,22.1,37.2,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296645.0,579,82,41.0,495,2.9,55.6,88,"[91, 119, 117, 127, 36, 37, 216, 218]",True,136220.0,55.6,78.0,,,,,,,,,,SecondHalf,Pass,Successful,0.27,55.6,57.4,78.0,Center,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296647.0,580,82,43.0,495,55.6,78.0,88,"[197, 199]",False,323547.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Center,,,1.0,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296669.0,632,82,43.0,863,44.4,22.0,88,"[198, 200]",False,468190.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,,Back,,,,580.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296651.0,581,82,43.0,495,55.6,78.0,88,"[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,323547.0,62.7,70.3,,,,,,,,,,SecondHalf,Pass,Successful,5.67,62.7,9.1,70.3,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296653.0,582,82,44.0,495,62.7,70.3,88,"[91, 69]",True,317541.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296659.0,631,82,45.0,863,27.3,19.0,88,"[91, 118, 120, 128, 36, 37, 216, 218]",True,463416.0,39.3,19.3,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.02,39.3,12.6,19.3,Back,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296665.0,583,82,45.0,495,57.8,76.8,88,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,404776.0,69.5,90.6,,,,,,,,,,SecondHalf,Pass,Successful,0.65,69.5,15.5,90.6,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296709.0,584,82,51.0,495,79.7,77.2,88,"[91, 63]",True,427283.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,,,Center,,,1.0,633.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888296703.0,633,82,51.0,863,20.3,22.8,88,[64],False,463416.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,,,,,Back,,,,584.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297117.0,586,84,15.0,495,76.0,77.7,90,"[91, 10, 2, 5, 11, 12]",True,427283.0,,,,,,86.8,65.3,19.0,50.3,True,,SecondHalf,SavedShot,Successful,,,,,Center,,,,635.0,,,,,,,,,,,1.0,,,,,,,,,,,,86.8,,1.0,50.3,,65.3,,,,,19.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,
2888297139.0,635,84,15.0,863,13.2,34.7,90,"[91, 58]",True,430297.0,,,,,,,,,,,,SecondHalf,Save,Successful,,,,,Back,,,,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297149.0,636,84,16.0,863,21.8,44.2,90,"[91, 69]",True,134887.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297135.0,587,84,18.0,495,74.7,65.1,90,"[91, 120, 29, 124, 36, 37, 217, 218]",True,248144.0,86.9,100.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,1.1,86.9,28.1,100.0,Left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297437.0,648,84,28.0,863,21.4,0.0,90,"[91, 212, 36, 37, 216]",True,463416.0,36.0,9.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.44,36.0,16.9,9.6,Back,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297391.0,597,84,30.0,495,63.7,97.3,90,[91],True,349932.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297217.0,638,84,34.0,863,32.9,0.0,90,"[91, 212, 36, 37, 216]",True,353377.0,50.8,23.8,,,,,,,,,,SecondHalf,Pass,Successful,0.73,50.8,25.2,23.8,Center,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297221.0,639,84,36.0,863,45.8,12.1,90,"[91, 120, 29, 36, 38, 216, 218]",True,445095.0,58.1,2.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.8,58.1,14.6,2.1,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297225.0,589,84,37.0,495,43.3,91.6,90,"[91, 94, 95, 216]",True,137512.0,63.0,96.9,,,,,,,,,,SecondHalf,Clearance,Successful,0.17,63.0,21.0,96.9,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297253.0,641,84,42.0,863,37.0,3.1,90,"[197, 200]",False,463416.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Back,,,,591.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297243.0,591,84,42.0,495,63.0,96.9,90,"[198, 199]",False,427283.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,,Left,,,1.0,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297255.0,642,84,42.0,863,37.0,3.1,90,"[91, 117, 30, 139, 36, 37, 216, 218]",True,463416.0,46.0,7.8,,,,,,,,,,SecondHalf,Pass,Successful,0.33,46.0,10.0,7.8,Back,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297257.0,643,84,43.0,863,44.2,5.6,90,"[91, 117, 30, 35, 37, 216, 218]",True,445095.0,37.9,9.4,,,,,,,,,,SecondHalf,Pass,Successful,2.77,37.9,7.1,9.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888300585.0,731,84,44.0,863,39.4,18.6,90,"[91, 70]",True,468190.0,,,,,,,,,,,,SecondHalf,Dispossessed,Successful,,,,,Back,,,1.0,665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888310803.0,665,84,44.0,495,60.6,81.4,90,"[91, 143]",True,317541.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,,,,,Left,,,,731.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297267.0,592,84,45.0,495,59.0,91.3,90,[93],False,317541.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297327.0,593,84,45.0,495,60.4,94.9,90,"[91, 54]",True,317541.0,,,,,,,,,,,,SecondHalf,TakeOn,Successful,,,,,Left,,,1.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297269.0,644,84,45.0,863,39.6,5.1,90,[55],False,463416.0,,,,,,,,,,,,SecondHalf,Challenge,Unsuccessful,,,,,Back,,,,593.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888310805.0,666,84,51.0,495,83.5,91.6,90,"[91, 53]",True,317541.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,,,Left,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297331.0,594,84,53.0,495,97.4,94.3,90,"[91, 53]",True,317541.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,,,Left,,,1.0,645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297337.0,645,84,53.0,863,2.6,5.7,90,"[91, 142]",True,468190.0,,,,,,,,,,,,SecondHalf,Tackle,Unsuccessful,,,,,Back,,,,594.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297345.0,595,84,54.0,495,97.3,94.9,90,[91],True,317541.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297473.0,599,85,36.0,495,0.0,0.0,91,[214],False,404776.0,,,600.0,409892.0,,,,,,,,SecondHalf,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,11.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297475.0,600,85,36.0,495,0.0,0.0,91,[213],False,409892.0,,,599.0,404776.0,,,,,,,,SecondHalf,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,,,,14.0,Midfielder,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2888297527.0,601,85,46.0,495,0.0,0.0,91,[214],False,427283.0,,,602.0,430982.0,,,,,,,,SecondHalf,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,,,,17.0,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297531.0,602,85,46.0,495,0.0,0.0,91,[213],False,430982.0,,,601.0,427283.0,,,,,,,,SecondHalf,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,,,,9.0,Midfielder,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
2888297553.0,649,85,53.0,863,5.4,51.3,91,"[91, 117, 30, 36, 37, 215, 218]",True,139110.0,13.7,56.8,,,,,,,,,,SecondHalf,Pass,Successful,0.41,13.7,9.5,56.8,Back,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888300293.0,729,85,54.0,863,17.1,59.2,91,"[91, 117, 30, 36, 38, 215, 218]",True,335583.0,25.3,17.4,,,,,,,,,,SecondHalf,Pass,Successful,5.01,25.3,29.7,17.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297555.0,650,85,54.0,863,31.9,14.4,91,"[91, 119, 117, 30, 36, 38, 216, 218]",True,443793.0,57.3,4.9,,,,,,,,,,SecondHalf,Pass,Successful,6.05,57.3,27.4,4.9,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297561.0,651,85,55.0,863,57.3,4.9,91,"[91, 119, 117, 30, 35, 37, 216, 218]",True,353377.0,54.0,48.4,,,,,,,,,,SecondHalf,Pass,Successful,1.69,54.0,29.8,48.4,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297581.0,652,85,56.0,863,53.7,52.2,91,"[91, 119, 117, 30, 37, 216, 218]",True,468190.0,53.7,84.9,,,,,,,,,,SecondHalf,Pass,Successful,1.57,53.7,22.2,84.9,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297605.0,653,86,0.0,863,53.6,84.9,92,"[91, 117, 30, 35, 38, 216, 218]",True,502951.0,46.7,70.9,,,,,,,,,,SecondHalf,Pass,Successful,4.06,46.7,12.0,70.9,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297621.0,654,86,3.0,863,58.1,70.3,92,"[91, 119, 117, 30, 35, 38, 216, 218]",True,468190.0,52.4,33.0,,,,,,,,,,SecondHalf,Pass,Successful,4.48,52.4,26.1,33.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297635.0,655,86,7.0,863,57.3,32.8,92,"[91, 120, 29, 124, 36, 37, 217, 218]",True,443793.0,82.5,49.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.41,82.5,28.9,49.9,Center,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297637.0,603,86,10.0,495,17.5,50.1,92,"[197, 200]",False,362434.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Back,,,,656.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297639.0,656,86,10.0,863,82.5,49.9,92,"[198, 199]",False,430297.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,,Center,,,1.0,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297641.0,604,86,11.0,495,17.5,50.1,92,"[91, 94, 95, 57, 215]",True,362434.0,15.3,57.0,,,,,,,,,,SecondHalf,Clearance,Successful,2.03,15.3,5.2,57.0,Back,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297677.0,605,86,14.0,495,1.6,69.1,92,"[91, 94, 95, 215]",True,430982.0,23.2,100.0,,,,,,,,,,SecondHalf,Clearance,Successful,0.77,23.2,31.6,100.0,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297715.0,658,86,19.0,863,79.1,0.0,92,"[91, 212, 35, 37, 216]",True,353377.0,65.6,5.5,,,,,,,,,,SecondHalf,Pass,Successful,2.83,65.6,14.9,5.5,Right,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297727.0,659,86,22.0,863,67.8,6.3,92,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,443793.0,88.7,87.4,,,,,,,,,,SecondHalf,Pass,Successful,1.19,88.7,59.4,87.4,Left,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297741.0,660,86,27.0,863,87.1,92.2,92,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,392388.0,74.5,91.9,,,,,,,,,,SecondHalf,Pass,Successful,3.16,74.5,13.2,91.9,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297743.0,661,86,32.0,863,91.4,94.6,92,"[91, 120, 29, 35, 38, 217, 218]",True,502951.0,86.5,94.2,,,,,,,,,,SecondHalf,Pass,Unsuccessful,3.19,86.5,5.2,94.2,Left,,,1.0,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297747.0,607,86,32.0,495,13.5,5.8,92,"[91, 60]",True,486734.0,,,,,,,,,,,,SecondHalf,BlockedPass,Successful,,,,,Back,,,,661.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297767.0,663,86,35.0,863,86.7,100.0,92,"[91, 212, 35, 38, 217]",True,392388.0,68.2,89.1,,,,,,,,,,SecondHalf,Pass,Successful,3.54,68.2,21.1,89.1,Left,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297775.0,664,86,37.0,863,67.3,87.1,92,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,335583.0,71.5,96.3,,,,,,,,,,SecondHalf,Pass,Successful,0.96,71.5,7.7,96.3,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297793.0,665,86,39.0,863,71.5,96.3,92,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,134887.0,71.0,81.0,,,,,,,,,,SecondHalf,Pass,Successful,4.66,71.0,10.4,81.0,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297805.0,666,86,42.0,863,70.0,74.7,92,"[91, 120, 29, 36, 38, 217, 218]",True,392388.0,81.1,55.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.43,81.1,17.8,55.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297815.0,610,86,44.0,495,21.9,51.1,92,"[91, 94, 95, 216]",True,248144.0,33.7,61.9,,,,,,,,,,SecondHalf,Clearance,Successful,0.54,33.7,14.4,61.9,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297819.0,611,86,46.0,495,33.7,61.9,92,"[91, 69]",True,430982.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297837.0,667,86,49.0,863,65.7,15.4,92,"[91, 63]",True,468190.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,,,Right,,,1.0,612.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888297833.0,612,86,49.0,495,34.3,84.6,92,[64],False,430982.0,,,613.0,430982.0,,,,,,,,SecondHalf,Foul,Unsuccessful,,,,,Back,,,,667.0,1.0,,,1.0,,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
